file_path,genre,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29
data\metal\metal.00044.wav,metal,-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038647,6.477255,-8.355194,4.881691,-11.782924,1.6699,-10.605783,-3.7786944,-12.165051,-2.7166922,-8.451993,-3.9744468,-7.091508,-3.0439749,-1.0865691,-0.24810082,-3.2066503,-1.944106
data\metal\metal.00045.wav,metal,-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.532816,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,-0.826837,-5.6172304,4.6652665,-8.734545,2.113998,-8.56452,0.21051945,-3.7889824,-4.0265403,-6.352805,-3.948629,-1.8191277,-4.0559783,-3.5182936,-0.45417374,0.24894464,-1.5885994
data\metal\metal.00046.wav,metal,0.37349707,79.70633,-30.638968,61.075768,-17.464642,26.695745,-21.258287,22.35319,-13.023766,17.867393,-13.381073,19.257633,-10.976209,10.706493,-9.433653,7.660083,-8.689539,3.1708357,-6.828639,3.8781013,-4.9004736,4.0810623,-2.9508128,0.540814,-0.81851566,-0.87022424,-2.5665388,-1.0985087,-1.8712527,-0.98519784
data\metal\metal.00047.wav,metal,-1.9254102,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.65759,-13.9614725,18.737665,-11.190176,7.9533334,-10.283533,5.310404,-9.025781,4.3153214,-5.6433825,8.725261,-5.1131186,5.3245816,-1.943412,-0.74122393,-0.49443707,-1.3415353,-3.8058758,-3.6142895,-6.7240076,-3.2227287
data\metal\metal.00048.wav,metal,9.612599,76.345825,-31.275438,56.887745,-20.73966,27.254444,-16.64428,19.372135,-13.922549,19.66951,-16.064047,17.490234,-12.959961,11.716284,-11.183552,5.478863,-8.587832,4.1037006,-4.4196367,8.829624,-5.3079734,2.0133374,0.14853841,1.2562728,-0.9916201,-0.6456836,-2.0835996,-1.2867515,-5.4363127,-3.521381
data\metal\metal.00049.wav,metal,10.01106,74.12018,-32.23159,62.772324,-23.32492,30.028404,-14.876241,20.15313,-12.141148,19.180307,-14.977439,18.800049,-12.278636,11.281032,-9.482024,7.92427,-5.6097245,4.6561403,-5.2802196,6.826087,-5.921375,4.4166903,-0.48134866,1.0576452,0.009519501,0.7750231,-1.1967286,-0.5852031,-2.9100156,-2.876632
data\metal\metal.00050.wav,metal,16.498144,71.17403,-22.343836,60.273594,-18.556435,27.622684,-12.409244,16.955914,-8.733991,17.861544,-13.475232,18.930727,-11.024661,9.911685,-7.3751435,6.735554,-5.955689,3.81493,-6.191192,7.1693306,-6.065646,4.6222663,1.1933784,1.5368668,1.1339906,1.0895549,-1.5431598,-0.13757813,-2.6913412,-2.777453
data\metal\metal.00051.wav,metal,9.626442,54.66245,-21.025988,60.160816,-21.065937,32.14062,-15.826892,21.457956,-8.718101,19.355715,-12.387802,19.743502,-10.803767,12.307345,-8.376524,8.23457,-7.0850525,4.327325,-7.334388,6.029405,-6.402571,4.27738,1.0910884,1.0610895,0.50788975,1.0282276,-2.8288186,-0.13392389,-3.4103863,-2.728285
data\metal\metal.00052.wav,metal,4.007581,83.274345,-37.258846,62.334545,-14.855903,23.4053,-10.465684,16.790583,-7.9484053,16.296947,-11.256233,13.319225,-7.8180065,6.423224,-5.4770126,4.675414,-5.1417117,3.0196292,-2.7726502,3.8143518,-4.8535323,1.9180413,-0.88617295,-0.48146978,0.31781012,-2.6315532,-0.21955653,-0.18567844,-0.18523316,-1.5438758
data\metal\metal.00053.wav,metal,4.940334,75.07084,-24.737082,57.010853,-21.78284,26.048838,-12.566025,17.441984,-10.24325,18.605541,-13.024874,18.953098,-9.70242,11.359749,-7.2705593,7.7291527,-5.3974466,3.4073267,-6.935817,6.544121,-6.0837145,3.814751,0.08338002,-0.25339496,-0.09584838,-2.0367997,-1.9102153,-1.4069349,-2.1078823,-2.2927768
data\metal\metal.00054.wav,metal,1.1746386,66.64868,-23.702898,60.944363,-18.885223,29.745417,-17.549292,21.030996,-11.191259,18.808361,-13.065931,19.950945,-10.563495,10.513774,-9.3363695,8.415618,-6.657996,5.0049186,-6.474301,7.6110287,-5.740871,6.221255,0.14433394,1.2960181,-0.06317625,0.36346698,-2.941868,0.056950193,-2.9103954,-1.9766192
data\metal\metal.00055.wav,metal,10.46768,63.71505,-28.434465,62.601223,-19.601042,28.82345,-15.230561,19.297329,-10.69957,18.856491,-12.71232,18.030092,-10.830204,12.705911,-6.1213317,9.256771,-7.143946,4.64053,-6.5071797,7.859061,-3.837667,3.2063751,-1.4160273,1.186466,-0.9592903,-0.65622526,-0.54547954,2.2663853,0.96304786,-0.88513315
data\metal\metal.00056.wav,metal,11.97404,69.42492,-23.266045,60.70763,-20.820644,25.098286,-16.195517,15.557082,-10.50349,18.778439,-13.387608,17.373083,-11.059947,10.266618,-8.716945,8.182579,-4.960778,5.420798,-5.496191,9.081053,-4.3228097,5.1558666,0.85548425,1.3270829,-0.03348062,0.37990782,0.31003067,2.43928,-0.030761104,-1.4383013
data\metal\metal.00057.wav,metal,-24.911848,77.54363,-30.417301,68.36967,-6.524643,24.6945,-9.805858,19.518623,-11.461867,18.592081,-14.161357,14.448354,-5.920214,9.08153,-7.698092,5.832566,-6.617128,2.2925332,-7.4986577,5.75931,-6.3271947,0.61174226,0.63456446,1.2885057,1.5259424,-0.32141393,-0.025813997,1.5857002,-0.23092873,-2.4195688
data\metal\metal.00058.wav,metal,-15.687386,100.09827,-37.590458,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649135,10.978789,-15.535991,3.681421,-7.7146096,3.9337354,-8.12184,6.954766,-2.0548265,3.9079614,-4.5925283,0.5487172,-5.3724794,2.154189,-2.8774083,-3.7803192,-1.786528,-0.93278384,-3.4556897,-1.2932264
data\metal\metal.00059.wav,metal,-15.622626,99.13169,-45.62269,55.021473,-18.016518,23.890497,-19.60334,27.33491,-15.09996,18.792261,-16.151487,9.215641,-16.218187,5.4411445,-4.6560435,6.2786555,-4.701227,7.4452233,-5.8759637,-0.6940043,-7.1488714,2.1000736,-1.8779116,-1.1237433,-5.2863116,-7.0621734,-4.665309,-4.821515,-6.80572,1.2735466
data\metal\metal.00060.wav,metal,-58.221924,105.824524,-43.90767,58.441563,-18.440866,27.96586,-17.969337,21.048119,-15.5502615,13.395051,-15.685904,9.364441,-15.323449,1.5323157,-5.9749947,2.051745,-6.8151,4.2109413,-3.407656,1.7647108,-4.7307196,-0.9901943,-1.3180833,-0.7635757,-1.6184785,-5.38056,-1.2263106,-2.3929513,-3.5331528,1.2146237
data\metal\metal.00061.wav,metal,-74.115524,80.12189,-46.98442,51.01986,-9.138492,31.76564,-6.376152,24.85552,-19.14261,20.790123,-11.669212,13.848666,-16.47486,7.748832,-10.6138525,7.497552,-10.351636,4.983658,-8.210215,1.2308669,-7.464061,-0.51157814,-8.899526,-4.8721843,-4.3487597,-0.7334851,-3.6389346,-1.1835762,-2.5507193,-2.7395873
data\metal\metal.00062.wav,metal,-100.42865,104.687256,-57.258133,56.590775,-5.5367737,22.83633,-6.167544,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848816,0.3448952,-7.3256383,6.9757853,-12.664746,-0.55819917,-11.753996,-1.5418612,-7.612648,-5.2715125,-7.385897,-4.0490837,-5.4942403,-4.590136,-3.5974517,-1.2309185,-1.0370066,-2.2541542
data\metal\metal.00063.wav,metal,-93.59133,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410713,9.704986,-19.730852,-0.77918744,-9.100343,12.41412,-5.453556,4.238625,-10.8701935,-2.9501216,-8.792006,-1.9020388,-4.626731,-1.9047022,-5.2735925,-6.7538743,-4.059016,-2.495236,-3.1375515,-3.3869448
data\metal\metal.00064.wav,metal,-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087412,-18.12701,12.930389,-17.24171,3.3319187,-7.5791407,5.8677907,-7.949427,6.8205414,-5.672731,1.3515627,-7.6147885,-1.4397645,-7.9974284,-1.960818,-1.9153452,-1.3154362,-0.8521704,-1.1269196,-4.179673,-2.1830325
data\metal\metal.00065.wav,metal,-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038647,6.477255,-8.355194,4.881691,-11.782924,1.6699,-10.605783,-3.7786944,-12.165051,-2.7166922,-8.451993,-3.9744468,-7.091508,-3.0439749,-1.0865691,-0.24810082,-3.2066503,-1.944106
data\metal\metal.00066.wav,metal,-135.51762,93.37061,-43.314274,59.227753,-8.516594,20.944653,-6.532816,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,-0.826837,-5.6172304,4.6652665,-8.734545,2.113998,-8.56452,0.21051945,-3.7889824,-4.0265403,-6.352805,-3.948629,-1.8191277,-4.0559783,-3.5182936,-0.45417374,0.24894464,-1.5885994
data\metal\metal.00067.wav,metal,-82.50126,97.34412,-34.373585,71.40592,-3.2831824,17.367373,-9.023832,16.01118,-19.003857,12.078761,-9.568192,13.949616,-14.460563,7.954933,-7.123618,5.177264,-7.2045445,0.66760653,-4.8388996,-2.1070077,-9.23363,-0.24708241,-2.9040132,-1.3206444,-3.0930622,-5.480045,-2.4480562,-4.0356455,-1.2783064,-2.2960038
data\metal\metal.00068.wav,metal,-99.92597,106.37655,-40.69357,52.71699,-20.752645,25.27852,-11.834835,22.090796,-12.473096,13.7743025,-14.384913,15.974963,-11.724976,5.771152,-9.157407,3.6455305,-8.888176,2.3828783,-3.6879458,0.15610039,-3.33888,1.6249064,-2.9250515,-3.8533819,-3.619523,-0.8690423,-1.2221451,-1.2761168,0.008664855,-3.0316987
data\metal\metal.00069.wav,metal,-111.631966,111.15152,-10.673634,69.67505,-4.9124284,29.834532,-10.388692,21.257767,-6.6391087,20.084322,-7.234053,16.228865,-10.11801,5.317103,-3.5098681,1.3618948,-4.7046037,5.6378694,1.5145243,1.8745899,-1.6365043,-2.4529824,-1.8877854,1.1519123,-0.8822283,-5.564736,-1.6906366,-2.667055,2.3155465,-1.8417697
data\metal\metal.00070.wav,metal,-197.24265,74.135826,-10.732934,54.719276,-7.5989184,18.415987,-18.87797,11.601353,-14.568,18.417076,-16.47915,12.569827,-10.470822,12.355381,-6.2587886,10.49567,-7.0594673,3.7297091,-3.235438,0.65811396,-7.054009,1.3528265,-4.1327314,-3.1677136,-4.4115367,-3.8119226,-1.9525135,-1.5194931,-3.0505285,-3.48166
data\metal\metal.00071.wav,metal,-78.646675,80.88038,-24.589212,47.02528,-23.750679,27.423235,-17.429619,22.271526,-13.534701,21.57405,-11.100493,15.586864,-9.705412,10.519356,-8.843406,6.2142015,-4.767707,4.531236,-3.4288983,3.1645641,-2.3918722,0.5329564,-2.2841647,1.0672102,-1.5711129,-0.9358752,-0.7661588,-2.5158987,-3.2675931,-2.893085
data\metal\metal.00072.wav,metal,-35.211857,93.95566,-35.184963,62.78997,-11.732125,26.993427,-10.765925,24.075377,-13.050642,13.60035,-12.423316,13.567939,-12.25336,5.923869,-11.990138,3.3103526,-11.968026,-1.3697472,-2.4044914,-2.6268032,-6.0908747,-2.883102,-5.5717998,0.29198074,-4.995041,-1.7980341,-4.2959313,-3.5044804,-1.8573202,-2.504547
data\metal\metal.00073.wav,metal,2.76582,77.069046,-17.562174,57.969265,0.73400027,28.834631,-7.8623486,27.62109,-13.553445,17.290194,-7.5781507,13.043516,-8.747499,6.2662005,-8.75173,5.6346817,-10.762566,1.7315366,-7.0443187,-1.6029269,-6.888977,2.3074856,-0.80332613,1.643429,-6.3327765,-5.909647,-4.4070234,-1.9498767,-0.19201967,-0.46377394
data\metal\metal.00074.wav,metal,-201.17038,76.82515,-14.830626,68.75314,-12.95295,36.95549,-10.98254,23.685736,-12.256573,16.672419,-11.068587,15.556435,-11.184572,10.567687,-3.8928819,7.0718303,-9.825485,2.655147,-9.00015,-2.2275777,-6.5194993,-1.0623316,-1.3287929,0.34725615,-4.823607,-5.038653,-5.1485825,-2.00495,-2.9782917,-3.6911085
data\metal\metal.00075.wav,metal,-40.462826,105.28377,-14.121419,54.854095,-1.184733,20.07817,-11.68658,22.177694,-10.237689,14.195452,-6.912577,13.34514,-9.254659,6.935655,-4.394074,7.80383,-7.623223,0.66062206,-3.9646745,-0.00101941,-8.799799,-2.4551907,-2.4087129,-2.7322428,-3.5319915,-5.923042,-0.887346,2.377882,2.7724771,-0.405934
data\metal\metal.00076.wav,metal,-100.87204,76.131744,-29.540949,69.70769,-17.339687,21.392006,-12.921216,22.004938,-9.841376,18.424261,-12.037167,8.98118,-20.874262,-2.6910977,-9.629925,2.931675,-7.5035872,0.53127,-4.969364,-3.1851037,-4.4168696,3.4530435,1.1445941,-4.752829,-7.302481,-5.74312,-1.5148828,0.023995603,0.33564052,-2.3131218
data\metal\metal.00077.wav,metal,-42.02993,86.998,-27.519882,62.60779,-27.02055,32.348595,-18.955395,22.138983,-14.33114,19.516882,-10.970767,16.759539,-12.39556,10.520514,-6.721216,6.517083,-9.209883,6.571162,-5.7864056,1.3288355,-1.3088437,2.221366,-3.5868177,0.9223625,-0.762136,-0.34338945,-2.84666,-1.275804,-0.32094795,-0.30237585
data\metal\metal.00078.wav,metal,-1.6504898,73.40672,-15.8976755,55.80285,-1.9217752,34.024567,-8.33632,32.767876,-9.721336,20.836998,-9.041395,13.956027,-9.598967,4.965141,-6.625369,6.481497,-6.449592,2.2325194,-3.009212,1.9899175,-6.2230005,-0.32055098,-2.8193135,-1.5029587,-4.745188,-2.5331352,-2.9267755,-2.358558,-0.0067014666,-3.0180204
data\metal\metal.00079.wav,metal,-74.930435,79.14186,-40.912483,54.72062,-9.683361,37.261475,-14.976005,20.937372,-17.431295,16.582232,-11.095817,15.470194,-11.143389,10.473645,-6.3828216,5.5478888,-7.29011,2.9126554,-0.5690331,-2.834362,-6.2072096,-2.1963646,-5.4587755,-5.7626762,-6.486558,-7.398289,-3.8579888,-4.802712,-1.4837347,-4.393387
data\metal\metal.00080.wav,metal,-73.53079,74.63624,-16.441614,55.65842,-7.735835,36.544735,-18.304749,27.83494,-11.930489,20.062954,-11.356052,14.714357,-7.2918744,9.606173,-6.7524467,7.8925457,-3.5827742,2.666089,-5.1028223,3.0479608,-1.7704326,1.8252025,-4.2562337,-2.795649,-5.8794146,-3.9718478,-1.7956955,-1.6338391,-1.2495326,-1.7718931
data\metal\metal.00081.wav,metal,-19.135782,118.842636,-52.170376,42.712044,-21.577301,27.695185,-14.619277,27.023914,-17.138739,18.976408,-10.770826,9.391385,-4.661059,1.0903963,-5.0440955,4.053998,-6.41968,1.9957601,-5.504406,0.4586854,-6.254968,-1.265006,-4.415255,-2.6747975,-4.7233586,-5.8806925,-1.8685733,-2.7288742,-0.76003677,-4.477121
data\metal\metal.00082.wav,metal,-57.683388,101.43232,-41.485245,55.1306,-23.34928,28.151098,-12.139105,18.150204,-15.429839,11.888646,-10.803695,9.394469,-12.284428,4.809484,-12.406642,5.4261503,-8.844725,0.059281103,-3.1784744,-3.361844,-7.7844157,-2.7996309,-5.351746,-2.950827,-5.5557613,-2.8108604,-2.830642,-0.33616138,-0.5191294,-2.3184564
data\metal\metal.00083.wav,metal,-29.364521,101.90519,-29.13861,69.73786,-16.19941,19.447557,-18.348463,19.076456,-18.29892,15.284218,-8.25647,2.497314,-14.802311,4.613596,-12.252426,5.2742033,-10.689712,6.4197164,-6.4118514,-7.0120497,-3.8219383,-2.8453548,-5.066865,-6.488744,-5.8917007,-5.350322,-4.507342,-2.7291224,-2.1119423,-2.0134182
data\metal\metal.00084.wav,metal,0.2972941,94.16096,-32.3892,45.45783,-15.206419,25.888224,-12.4076,19.625692,-6.809362,17.237934,-12.993833,13.681172,-8.694563,6.838666,-8.357132,4.9821687,-4.3411765,4.7893076,-4.18103,2.5486684,-1.3297142,2.566048,-0.43387866,-0.4863592,-2.45425,-1.1859169,-1.1006069,-3.9716036,-2.28223,-1.1027793
data\metal\metal.00085.wav,metal,-46.61735,86.81587,-34.77483,49.901302,-18.18641,28.723974,-23.486286,15.659389,-8.936177,10.598558,-18.183575,12.44495,-13.554954,4.67121,-11.670172,5.325438,-13.545012,1.3799647,-4.7241096,-3.12482,-8.403426,-1.4085935,-8.492281,-5.128893,-3.9966784,-3.1098092,-3.9473171,-4.712059,-1.8316998,-2.8883927
data\metal\metal.00086.wav,metal,-96.304504,90.98215,-32.244606,54.340145,-23.049862,27.707533,-16.94906,21.061527,-18.193655,22.608337,-9.001288,14.274058,-11.000206,10.09328,-11.180352,5.7860255,-9.896402,4.399218,-6.9783983,1.2410431,-5.39514,0.2030497,-2.9023294,-0.8573812,-3.7725914,-1.5929288,-2.7418542,-0.18717393,0.6847164,0.53541493
data\metal\metal.00087.wav,metal,22.813816,60.81909,-6.4107738,53.192284,-13.250526,27.924463,-14.319424,29.69412,-17.342934,20.313677,-9.7461605,17.133959,-8.265369,8.699249,-10.187819,8.035244,-8.118927,4.91807,-2.4821694,3.2020516,-6.3036413,2.0956736,-3.6682432,-1.1805682,-5.258823,-1.6344123,-4.736861,0.36234963,-3.4767826,-0.6286467
data\metal\metal.00088.wav,metal,-129.72392,104.0453,-26.971245,68.268524,2.4256184,22.604603,-12.102456,17.058987,-5.673137,13.67059,-2.8124678,5.375527,-3.007236,2.9793866,-5.830591,3.9462996,-5.9979544,-1.9706922,2.3825228,-3.8564756,-3.911997,-1.9216974,-1.0008715,-6.132248,-4.6596537,-3.9243042,-4.6210237,-1.9583806,-1.3288125,-3.7320395
data\metal\metal.00089.wav,metal,-90.7047,128.03145,-34.762016,73.75541,4.3358192,28.097118,-0.528384,17.356289,4.38969,12.314994,2.2703788,5.679951,-6.7684245,-0.47747523,-0.28473482,5.875542,-3.9548364,-1.292345,3.5097077,-1.2530525,-5.806953,-6.5998325,-1.3698473,-5.2576694,-4.79402,-5.0412393,-1.8587453,-3.3678303,-0.281348,-2.0626152
data\metal\metal.00090.wav,metal,-93.4888,100.64778,-23.36959,52.49629,-7.7495117,39.58746,-7.7753916,26.730106,-12.477862,11.733406,-10.55607,23.026806,-9.96186,4.1548424,-12.798698,1.7885051,-2.0170689,1.9329511,-9.061236,-7.053525,-11.296654,-3.900492,-0.5961655,-1.0900081,-3.091392,-4.633528,-1.895718,-4.2423577,-2.5675902,-5.4569893
data\metal\metal.00091.wav,metal,-96.65606,101.72485,-16.843752,47.311695,-27.082909,28.275732,-17.200556,21.652477,-17.890528,7.0187664,-14.618829,15.222269,-16.005714,3.4892616,-13.510425,0.34644556,-9.604607,2.957613,-7.0677047,-3.1289787,0.8830339,1.2788454,-3.3124762,0.23586252,-0.17405082,-3.2154212,-2.1413386,0.4989594,-2.0967956,-6.8544674
data\metal\metal.00092.wav,metal,-67.89626,108.934105,-33.84926,50.502457,-21.373014,21.500319,-14.890105,11.634114,-19.267109,10.540525,-13.92236,5.562826,-14.436232,1.9926131,-14.666116,-3.0274563,-13.95539,-2.0799775,-9.063074,-7.5461564,-5.5230155,-2.288253,-2.0033991,-0.80479765,-4.525941,-4.4558573,-2.8284397,-6.9516716,-3.0108716,-4.425329
data\metal\metal.00093.wav,metal,-104.97826,80.70867,-28.533834,66.800766,-20.704027,29.11902,-9.355721,22.353577,-12.043808,13.592499,-14.734194,11.049199,-15.269818,5.3051586,-14.498409,4.748712,-11.4545145,-0.118270405,-6.5025277,-2.673578,-7.4497485,-2.7225907,-5.4955635,-1.0423418,-5.2938213,0.42414486,-0.4970813,-1.8738328,0.7046623,-2.8749554
data\metal\metal.00094.wav,metal,-104.68676,87.735695,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897689,10.2869,-4.697043,9.943593,-5.6209707,4.791561,-11.67811,2.9583418,-0.6931106,0.8725093,-6.686566,-1.7918795,-4.261816,-0.13114864,-1.5034515,0.65565366,0.52907646,-0.4709619
data\metal\metal.00095.wav,metal,-35.348392,94.13724,-24.249739,43.305695,-16.374916,29.515818,-5.852855,28.461887,-13.956538,13.738647,-9.20102,15.596586,-8.491608,11.409294,-6.1395063,9.319452,-6.614794,3.506688,-3.2864223,3.667304,-2.041099,1.5613654,-2.1401966,-0.100089766,-1.6103561,-1.8862197,-0.1423769,-2.9975772,0.14683235,-2.891373
data\metal\metal.00096.wav,metal,-51.584152,86.15932,-20.28268,59.05158,-10.889933,27.533499,-11.25417,23.941713,-11.55746,13.293803,-9.016419,13.907335,-10.740367,8.386071,-7.0909276,8.215174,-6.175487,3.802813,-1.9112833,0.8906285,-5.929826,-1.2689112,-3.707605,0.28677526,-2.6678102,-2.2082047,-0.98030716,-1.1960484,0.7409846,-3.2801967
data\metal\metal.00097.wav,metal,-82.15792,98.29185,-16.522,68.44801,1.4452633,29.869274,-5.2750893,24.39949,-10.475003,14.404365,-7.89216,10.020229,-8.503236,6.668705,-6.297929,4.435781,-7.250672,2.3266816,4.2457356,1.1033678,-5.511875,-3.6313825,-3.7074115,-2.8806548,-2.7843387,-5.0446897,1.8660004,0.29391262,0.2444443,-3.3439827
data\metal\metal.00098.wav,metal,-95.3391,92.06636,-28.061176,52.796284,-3.018975,25.395771,-6.135991,20.098093,-10.223874,12.41114,-8.270396,11.693288,-9.268385,2.805844,-4.433479,5.498817,-6.280542,3.8303196,-0.424016,4.6606755,-7.731054,-7.4417534,-1.493485,-2.4449058,-2.9351828,-4.3483176,-1.0134557,-1.1314381,3.2581573,-3.0803282
data\metal\metal.00099.wav,metal,-66.66679,88.367165,-27.544342,53.177696,-9.20226,27.959316,-8.114095,26.28682,-8.239136,12.685691,-7.130959,13.688373,-8.364938,7.9673624,-6.2975745,8.1210785,-4.975645,6.1613226,0.36444417,2.693767,-2.9378128,-1.1251389,-2.9692144,-0.9329252,-2.1512477,-3.7625728,1.5897022,-1.2110418,1.805347,-3.5679815
data\pop\pop.00000.wav,pop,-94.53429,55.664608,29.260527,27.047909,20.063942,1.1709085,12.953799,-0.7993096,8.872952,-0.67619544,-5.338357,2.2207074,-4.614716,-0.9826609,-1.4855211,3.13206,2.5117698,4.095825,9.172982,4.7367454,3.5715356,1.1115006,3.2266614,1.1362194,2.1706712,-0.45063424,-0.7130958,-1.6592594,-0.25302082,-3.3507304
data\pop\pop.00001.wav,pop,-59.200974,45.285435,36.85824,15.686738,15.64339,1.674394,7.294538,8.814742,5.826009,7.992021,-2.2828498,1.896229,-0.9197742,0.03975758,0.09380678,-0.8249688,5.5837708,3.8282194,5.5861907,4.933342,2.355854,1.6049907,1.4294469,0.6541451,-1.2778825,-0.10181566,0.40679365,-0.70099527,-0.3989449,-1.1609756
data\pop\pop.00002.wav,pop,-59.607124,62.98234,31.12206,16.92889,8.904489,10.815334,10.561759,5.1659584,5.4082975,6.1599445,2.2780192,4.2545376,4.1256804,5.727718,5.0610714,5.671052,1.4182494,2.8187902,-1.4061421,-3.3785641,-3.4685466,-3.132506,-1.5881886,0.07972233,-0.84255105,-0.5428759,-1.2599925,-2.6503453,-0.8617612,2.2853487
data\pop\pop.00003.wav,pop,-125.906784,126.61828,-23.186909,36.22425,20.962921,-1.1735233,16.486767,-3.6612227,6.5204906,9.33727,-6.409656,3.8801942,-7.941657,2.0486922,-2.3359535,-1.481203,4.7531238,-3.5139244,4.8868504,-3.1990807,-4.0034876,-3.0764897,-1.7740743,3.2818415,1.6375368,0.3531298,-6.4739017,-2.8181775,1.2689606,-1.3591547
data\pop\pop.00004.wav,pop,-20.901945,83.24167,5.04696,16.370789,9.402539,-0.56291825,4.051513,6.209602,9.122196,5.865447,-3.5055268,-0.63873327,-3.1722696,1.5466726,-0.91755396,-2.9599605,-1.3302047,-0.8693878,0.6923022,-1.7670424,-3.9677663,-2.1228564,5.856614,1.258193,-1.665329,0.00041567208,-1.7478718,-5.0843444,-0.90251553,-0.016142571
data\pop\pop.00005.wav,pop,-113.6181,90.014565,-5.5413437,25.595474,2.6011498,3.1922524,1.1311811,6.1437187,2.7893796,-1.8761606,-7.119991,-3.4417925,-5.9110045,-4.3507495,-4.9464617,-4.3801026,-3.3122668,-5.4329095,-0.570475,-2.1802385,-4.2980146,-4.6733212,-7.9007654,-3.1285388,-0.38603696,1.3975494,-2.3544283,-3.9784117,2.0078166,2.176894
data\pop\pop.00006.wav,pop,-169.15085,94.640785,24.504725,27.413866,11.641731,14.895841,4.234472,12.369024,10.702795,5.126413,-0.34236664,1.2547648,-4.1575885,-3.1358938,0.2985334,-3.551203,-2.8172488,-5.7609015,-5.2082133,-0.09840221,0.6155334,-4.4488554,-2.204504,-2.134331,-3.7001462,-2.1322556,0.44848707,-3.9577441,-2.1690614,-4.4637775
